Gr_Liv_Area,First_Flr_SF,Second_Flr_SF,Total_Bsmt_SF,Low_Qual_Fin_SF,Wood_Deck_SF,Open_Porch_SF,Bsmt_Unf_SF,Mas_Vnr_Area,Garage_Cars,Garage_Area,Year_Built,TotRms_AbvGrd,Full_Bath,Overall_Qual,Kitchen_Qual,Fireplaces,Fireplace_Qu,Exter_Qual,Lot_Frontage,Lot_Area,Longitude,Latitude,Misc_Val,Year_Sold,Sale_Price
1506,1506,0,1494,0,192,35,716,143,2,672,2005,7,2,Good,Good,1,Good,Good,70,8251,-93.642197,42.053227,0,2007,249000
1959,1088,871,1088,0,208,46,1088,0,3,1025,2006,8,2,Very_Good,Good,1,Good,Good,75,9000,-93.647584,42.050206,0,2007,270000
1656,1656,0,1656,0,0,146,1632,0,3,826,2006,7,2,Very_Good,Good,0,No_Fireplace,Good,84,11096,-93.643974,42.052269,0,2007,249700
2443,1158,1285,1158,0,193,127,1158,353,3,744,2004,9,2,Above_Average,Good,1,Good,Good,85,10625,-93.641233,42.052146,0,2007,265000
1721,936,785,928,0,300,87,114,105,2,471,1994,7,2,Above_Average,Good,0,No_Fireplace,Good,70,8462,-93.689026,42.036028,0,2007,201000
1494,1494,0,1482,0,402,25,39,0,2,514,1998,5,2,Good,Good,1,Fair,Good,0,16196,-93.689449,42.035071,0,2007,215000
1575,1575,0,1575,0,0,0,1145,0,2,529,1992,5,2,Above_Average,Good,0,No_Fireplace,Good,50,8012,-93.686428,42.036464,0,2007,179200
1266,630,636,630,0,340,0,630,0,1,283,1980,5,1,Above_Average,Typical,2,Typical,Typical,50,8012,-93.686413,42.034569,0,2007,128000
884,884,0,840,0,240,0,0,0,2,504,1983,5,1,Average,Good,0,No_Fireplace,Typical,0,9180,-93.685185,42.035678,0,2007,144000
2020,2020,0,0,0,0,0,0,320,2,630,1977,10,2,Average,Typical,2,Typical,Typical,60,8400,-93.6791142,42.0362103,0,2007,144000
894,894,0,894,0,192,0,405,0,1,308,1977,5,1,Average,Typical,0,No_Fireplace,Typical,64,6285,-93.677007,42.034678,0,2007,120750
1057,1057,0,1057,0,0,0,640,0,2,576,1962,6,1,Average,Typical,0,No_Fireplace,Typical,70,7420,-93.673987,42.035871,0,2007,132000
988,988,0,988,0,0,0,161,57,2,572,1961,5,1,Average,Typical,0,No_Fireplace,Typical,0,9945,-93.673518,42.034652,0,2007,128500
902,902,0,876,0,0,0,277,75,1,288,1967,6,1,Average,Typical,0,No_Fireplace,Typical,0,6173,-93.671941,42.034819,0,2007,125500
2503,1271,1232,1223,0,0,99,496,272,2,564,1990,7,2,Good,Good,1,Typical,Good,0,19522,-93.661846,42.037652,0,2007,300000
2167,1516,651,1192,0,220,47,36,0,2,518,1974,9,2,Good,Good,2,Good,Good,0,17542,-93.661848,42.037502,0,2007,294000
2872,2129,743,1683,0,0,33,983,337,2,541,1992,9,2,Very_Good,Good,1,Typical,Good,85,10678,-93.652658,42.045776,0,2007,285000
1378,1378,0,1378,0,160,56,527,0,2,540,2004,6,2,Very_Good,Good,1,Good,Good,45,4379,-93.647974,42.047618,0,2007,214000
1512,756,756,756,0,0,32,336,513,2,440,2000,4,2,Above_Average,Good,1,Typical,Good,0,2117,-93.645671,42.046144,0,2007,168500
1573,769,804,756,0,0,32,339,216,2,440,2000,4,2,Above_Average,Good,0,No_Fireplace,Good,24,2117,-93.645639,42.046145,0,2007,177000
1441,764,677,776,0,206,0,776,456,2,492,1999,5,2,Very_Good,Good,0,No_Fireplace,Good,24,2645,-93.641813,42.047171,0,2007,174000
1950,975,975,975,0,0,10,326,1600,2,576,1997,7,2,Good,Good,1,Typical,Good,66,7399,-93.642182,42.046318,0,2007,239000
2048,1072,976,1054,0,0,48,90,0,2,552,2003,8,2,Very_Good,Good,2,Good,Good,0,8010,-93.639878,42.046135,0,2007,301000
2362,1220,1142,1220,0,147,0,319,0,2,1105,1998,8,2,Very_Good,Good,2,Typical,Good,106,8413,-93.643456,42.046411,0,2007,312500
1432,1432,0,1360,0,168,180,289,0,2,588,1978,5,1,Average,Good,1,Typical,Typical,0,16157,-93.645589,42.044989,0,2007,194000
1437,1437,0,1437,0,0,21,280,0,2,528,1976,6,2,Average,Good,1,Fair,Good,90,10768,-93.64577,42.042994,0,2007,218000
1295,1295,0,1057,0,133,89,0,0,2,571,1978,4,1,Very_Good,Good,2,Typical,Good,40,3840,-93.648172,42.043754,0,2007,213750
1929,1057,872,1057,0,0,235,319,0,2,650,2001,7,2,Good,Good,1,Typical,Good,0,7050,-93.639515,42.048488,0,2007,226000
1152,1152,0,912,0,0,126,912,41,2,412,1968,7,1,Above_Average,Typical,0,No_Fireplace,Typical,78,11700,-93.634545,42.046549,0,2007,143450
1680,1680,0,1680,0,0,0,1680,164,2,528,1976,8,2,Average,Typical,0,No_Fireplace,Typical,0,11500,-93.633748,42.045483,0,2007,136905
1242,1242,0,1242,0,0,0,326,320,2,528,1973,6,1,Good,Typical,1,Typical,Typical,80,9600,-93.631302,42.04389,0,2007,175500
1052,1052,0,1052,0,0,133,171,203,1,311,1963,6,1,Above_Average,Typical,0,No_Fireplace,Typical,80,10800,-93.6299222,42.0421698,0,2007,127000
1344,1344,0,1024,0,316,28,193,0,1,484,1958,6,1,Average,Typical,1,Typical,Typical,0,9503,-93.624758,42.044758,0,2007,144000
1728,1728,0,1728,0,155,0,1424,84,1,352,1964,10,2,Average,Typical,0,No_Fireplace,Typical,0,10624,-93.624592,42.043984,0,2007,119000
958,958,0,958,0,0,0,460,0,1,301,1960,5,1,Above_Average,Typical,0,No_Fireplace,Typical,0,12772,-93.623636,42.042124,15500,2007,151500
1065,1065,0,1065,0,74,0,1065,66,2,461,1960,6,1,Average,Typical,0,No_Fireplace,Typical,80,8892,-93.624606,42.04227,0,2007,126500
912,912,0,912,0,12,285,522,0,1,297,1958,5,1,Average,Typical,0,No_Fireplace,Typical,70,7535,-93.621352,42.042577,480,2007,120000
1074,1074,0,894,0,0,72,250,0,2,396,1956,6,1,Average,Good,1,Good,Typical,74,7450,-93.621344,42.042485,0,2007,124000
882,882,0,0,0,0,0,0,0,1,294,1959,5,1,Average,Typical,0,No_Fireplace,Typical,0,8339,-93.62232,42.042479,1200,2007,106500
964,964,0,964,0,170,0,264,56,2,784,1961,5,1,Average,Typical,1,Fair,Typical,76,8243,-93.621452,42.043609,0,2007,137500
1200,1200,0,1174,0,0,0,520,202,2,440,1966,6,2,Good,Typical,1,Typical,Typical,80,8800,-93.626945,42.039141,0,2007,163500
1042,1042,0,1042,0,192,0,548,98,2,440,1965,5,2,Above_Average,Typical,0,No_Fireplace,Typical,80,9200,-93.630023,42.040143,0,2007,161000
1302,1302,0,1302,0,333,0,452,108,1,309,1964,7,2,Above_Average,Good,0,No_Fireplace,Typical,85,9350,-93.6279875,42.0417369,0,2007,158000
2154,845,1309,845,0,0,0,431,306,2,539,1964,8,2,Above_Average,Typical,1,Good,Typical,80,8800,-93.626864,42.039069,0,2007,224500
1374,1374,0,1130,0,0,28,533,212,1,286,1964,7,1,Above_Average,Typical,1,Typical,Typical,0,11382,-93.6276375,42.0413937,0,2007,147000
1652,1652,0,1592,0,0,0,206,136,2,510,1959,6,1,Above_Average,Good,1,Good,Typical,0,22002,-93.6249615,42.0417604,0,2007,200000
1429,1429,0,1144,0,216,110,331,85,2,572,1960,7,1,Above_Average,Good,2,Good,Typical,0,14585,-93.624484,42.04074,0,2007,181900
1327,1327,0,1063,0,0,0,658,0,2,624,1959,7,1,Average,Good,0,No_Fireplace,Typical,75,7388,-93.62326,42.041245,0,2007,150750
1224,1224,0,0,0,0,0,0,0,2,462,1962,6,2,Below_Average,Typical,0,No_Fireplace,Typical,70,9842,-93.621368,42.041332,0,2007,101800
908,908,0,822,0,284,24,433,0,2,512,1940,4,1,Average,Typical,0,No_Fireplace,Typical,85,12172,-93.621503,42.0392,0,2007,138500
666,666,0,666,0,0,52,367,0,0,0,1946,4,1,Fair,Good,0,No_Fireplace,Fair,50,5000,-93.629545,42.035684,0,2007,64500
670,442,228,370,0,0,21,226,0,0,0,1945,4,1,Fair,Fair,0,No_Fireplace,Typical,51,3500,-93.628654,42.036023,2000,2007,64000
1977,1127,850,816,0,0,52,374,272,2,540,1964,9,1,Above_Average,Typical,1,Typical,Typical,100,9500,-93.625632,42.034615,0,2007,165000
1150,1150,0,1078,0,0,0,710,176,1,288,1955,6,1,Average,Typical,0,No_Fireplace,Typical,80,9600,-93.623704,42.0362,0,2007,144000
1920,928,992,928,0,0,0,708,567,2,400,1948,10,2,Average,Typical,0,No_Fireplace,Typical,95,11345,-93.621485,42.03465,0,2007,137000
1560,1560,0,1560,0,0,0,1560,0,3,792,1968,8,2,Average,Typical,0,No_Fireplace,Typical,63,8668,-93.619383,42.049216,0,2007,126000
1280,1280,0,793,0,140,40,191,87,2,432,1966,6,2,Average,Typical,1,Typical,Typical,0,10050,-93.61706,42.048934,0,2007,175000
1254,1254,0,1218,0,0,0,618,291,2,525,1961,6,1,Above_Average,Typical,1,Good,Typical,100,9600,-93.615687,42.046714,0,2007,158500
912,912,0,912,0,0,0,456,1,1,275,1958,5,1,Average,Typical,0,No_Fireplace,Typical,70,10150,-93.616099,42.045809,0,2007,114500
1008,1008,0,1008,0,0,0,100,54,1,308,1956,6,1,Average,Fair,0,No_Fireplace,Typical,65,6860,-93.618404,42.043143,0,2007,131000
1053,1053,0,1053,0,240,0,765,0,2,692,1963,6,1,Average,Good,0,No_Fireplace,Typical,60,8250,-93.619352,42.044735,0,2007,142100
1056,1056,0,1056,0,0,0,210,0,1,308,1958,6,1,Average,Typical,0,No_Fireplace,Typical,70,8176,-93.617521,42.043932,0,2007,139000
1056,1056,0,1056,0,390,0,108,0,1,260,1954,6,1,Average,Typical,0,No_Fireplace,Typical,80,9250,-93.6168658,42.0423095,0,2007,139400
1144,1144,0,1144,0,0,0,1144,69,1,336,1960,6,1,Average,Typical,1,Good,Typical,70,9100,-93.611697,42.045669,0,2007,120000
1721,1721,0,1331,0,0,0,525,289,2,464,1957,8,1,Above_Average,Typical,3,Typical,Typical,80,9736,-93.612347,42.043952,0,2007,174850
1048,1048,0,1048,0,0,20,462,120,1,286,1956,6,1,Average,Typical,0,No_Fireplace,Typical,72,10152,-93.613983,42.0426969,0,2007,135000
1657,1657,0,1657,0,0,0,420,0,2,484,1970,7,2,Above_Average,Typical,1,Typical,Typical,0,12155,-93.610875,42.042728,0,2007,163500
1216,1216,0,1216,0,0,0,928,0,1,336,1955,5,1,Average,Typical,0,No_Fireplace,Typical,75,10050,-93.6192677,42.0418697,0,2007,129500
1154,1154,0,864,0,63,0,456,0,1,336,1953,6,1,Average,Excellent,0,No_Fireplace,Typical,60,11556,-93.617242,42.041243,0,2007,142000
1560,1560,0,1560,0,0,0,1560,260,2,484,1958,8,2,Average,Typical,0,No_Fireplace,Typical,70,8078,-93.61848,42.040773,0,2007,128600
948,948,0,948,0,0,48,507,0,2,410,1952,5,1,Above_Average,Typical,0,No_Fireplace,Typical,60,10950,-93.615622,42.040451,0,2007,125000
1008,1008,0,1008,0,0,18,365,0,1,240,1953,6,1,Average,Good,0,No_Fireplace,Typical,66,8923,-93.617075,42.039369,0,2007,134500
925,925,0,925,0,152,0,120,0,1,252,1956,5,1,Average,Good,0,No_Fireplace,Typical,71,8540,-93.612414,42.039482,0,2007,127000
1360,1360,0,384,0,0,50,0,0,2,572,1955,6,1,Average,Typical,1,Typical,Typical,60,7134,-93.612401,42.03846,0,2007,130000
1540,1040,500,1190,0,0,0,1040,0,1,352,1955,7,1,Below_Average,Fair,0,No_Fireplace,Typical,55,7150,-93.61245,42.03837,0,2007,115000
925,925,0,923,0,81,0,130,0,1,390,1955,5,1,Average,Typical,2,Typical,Typical,70,8400,-93.612075,42.0384781,0,2007,116900
1647,1647,0,1105,0,225,0,156,0,1,280,1953,6,1,Below_Average,Typical,1,Fair,Typical,75,9532,-93.618606,42.034789,0,2007,153000
924,924,0,924,0,0,324,632,0,1,420,1952,6,1,Average,Typical,0,No_Fireplace,Typical,0,15783,-93.6197518,42.0347206,400,2007,112500
1034,735,299,735,0,0,39,735,0,1,240,1940,5,1,Average,Typical,0,No_Fireplace,Typical,60,10134,-93.615485,42.03725,0,2007,109000
882,882,0,882,0,0,0,882,0,0,0,1956,4,1,Below_Average,Typical,0,No_Fireplace,Typical,55,5500,-93.6133009,42.0380982,0,2007,103200
952,952,0,952,0,0,0,0,86,1,288,1968,5,1,Above_Average,Typical,0,No_Fireplace,Typical,66,8300,-93.610561,42.040146,0,2007,128500
1082,1082,0,1082,0,0,130,746,206,1,240,1948,5,1,Above_Average,Typical,1,Good,Typical,60,11664,-93.610611,42.035921,0,2007,119200
1846,1168,678,1040,0,0,0,844,320,1,315,1949,7,2,Above_Average,Typical,1,Good,Typical,78,10496,-93.610623,42.037329,0,2007,143000
988,988,0,876,0,0,80,246,0,1,276,1950,6,1,Average,Typical,0,No_Fireplace,Typical,60,7200,-93.607957,42.037203,0,2007,119000
1238,1238,0,864,0,0,171,432,0,1,357,1950,6,1,Average,Typical,1,Typical,Typical,60,7200,-93.607963,42.035954,0,2007,102000
864,864,0,864,0,194,0,317,0,2,720,1950,5,1,Average,Good,0,No_Fireplace,Typical,60,7200,-93.607963,42.035876,0,2007,129000
1377,1377,0,1377,0,0,0,125,0,1,351,1960,6,1,Average,Typical,2,Typical,Typical,80,8000,-93.605942,42.034685,0,2007,156500
925,925,0,0,0,0,0,0,0,1,300,1961,7,1,Average,Typical,0,No_Fireplace,Typical,70,7000,-93.606746,42.034564,0,2007,99000
1851,1020,831,822,0,239,42,169,340,2,440,1964,7,2,Above_Average,Good,1,Fair,Typical,80,9760,-93.604836,42.036949,0,2007,187000
864,864,0,864,0,58,0,312,0,1,294,1962,5,1,Average,Typical,0,No_Fireplace,Typical,60,6600,-93.603703,42.0346,0,2007,125500
936,936,0,896,0,24,90,162,0,1,288,1962,6,1,Average,Typical,1,Poor,Typical,66,6760,-93.604562,42.035034,0,2007,130000
960,960,0,850,0,0,0,850,0,2,576,1926,5,1,Average,Typical,0,No_Fireplace,Good,60,6978,-93.618969,42.034403,0,2007,103000
1296,866,430,845,0,0,0,569,0,2,576,1927,6,1,Above_Average,Typical,0,No_Fireplace,Typical,50,6000,-93.6190545,42.0314733,0,2007,127500
1022,1022,0,1022,0,0,122,240,0,1,184,1922,4,1,Average,Fair,1,Good,Typical,56,4480,-93.62024,42.03131,0,2007,89500
936,936,0,936,0,49,0,0,180,2,672,1980,4,1,Average,Typical,0,No_Fireplace,Typical,60,7200,-93.617135,42.031369,0,2007,140000
1174,680,494,680,0,116,26,550,0,2,576,1900,6,1,Average,Good,1,Good,Typical,120,9000,-93.60861,42.033385,0,2007,135000
1141,761,380,570,0,0,0,0,0,1,252,1900,6,1,Below_Average,Typical,0,No_Fireplace,Typical,50,5925,-93.606842,42.032276,0,2007,85000
866,866,0,686,0,58,42,357,0,0,0,1945,4,1,Average,Good,0,No_Fireplace,Typical,40,3880,-93.6082631,42.0318018,0,2007,110500
968,968,0,968,0,0,0,968,0,2,480,1923,5,1,Average,Typical,0,No_Fireplace,Good,60,8520,-93.606789,42.030311,0,2007,100000
1472,842,630,702,0,0,0,702,0,1,250,1925,6,1,Average,Good,0,No_Fireplace,Typical,60,9600,-93.617061,42.029218,0,2007,125000
1232,616,616,616,0,280,0,448,0,2,480,1910,6,1,Average,Typical,0,No_Fireplace,Typical,35,4571,-93.618294,42.029198,0,2007,114000
1650,991,659,926,0,128,103,667,0,2,468,1910,6,2,Above_Average,Typical,0,No_Fireplace,Typical,56,8398,-93.6188503,42.0280396,0,2007,144100
2454,1312,1142,819,0,0,148,819,0,2,576,1879,8,2,Good,Typical,1,Good,Typical,75,13500,-93.612061,42.02819,0,2007,185000
2291,1260,1031,1214,0,0,0,168,0,2,506,1910,9,2,Above_Average,Typical,1,Good,Typical,60,7200,-93.612191,42.027154,0,2007,133900
1616,1149,467,1149,0,0,0,779,0,1,216,1926,5,2,Above_Average,Good,0,No_Fireplace,Typical,40,5400,-93.608882,42.0282,0,2007,152000
1559,1559,0,1559,0,0,116,1221,0,2,812,1948,5,1,Average,Typical,0,No_Fireplace,Typical,90,8100,-93.6094532,42.0277574,0,2007,153500
968,968,0,0,0,0,0,0,1,1,331,1956,5,1,Below_Average,Typical,0,No_Fireplace,Typical,52,8626,-93.6041765,42.0272605,0,2007,104500
1060,916,144,756,0,0,65,212,0,1,308,1925,6,1,Average,Typical,1,Good,Typical,55,6854,-93.6281873,42.033311,0,2007,136500
1435,910,525,910,0,0,33,0,0,1,308,1950,6,1,Average,Typical,0,No_Fireplace,Typical,55,8674,-93.6262716,42.034339,0,2007,128250
1167,1167,0,915,0,0,0,270,0,2,495,1920,6,1,Average,Typical,1,Good,Typical,98,8731,-93.627605,42.031846,0,2007,144000
1274,728,546,728,0,0,0,422,0,1,224,1939,6,2,Average,Typical,0,No_Fireplace,Typical,50,6125,-93.624715,42.033482,0,2007,135000
1232,608,624,600,0,0,0,324,0,1,217,1939,6,1,Above_Average,Typical,2,Typical,Typical,50,6000,-93.623521,42.033612,0,2007,128000
1218,869,349,735,0,0,0,360,0,2,440,1941,6,1,Above_Average,Typical,1,Good,Typical,60,6000,-93.621501,42.033336,0,2007,131000
884,884,0,884,0,0,0,884,0,1,240,1939,5,1,Average,Typical,0,No_Fireplace,Good,51,6120,-93.623643,42.032399,0,2007,113000
1322,899,423,672,0,0,0,624,0,1,280,1939,7,1,Average,Typical,0,No_Fireplace,Typical,52,6240,-93.624539,42.031438,0,2007,132000
1513,939,574,939,0,24,0,939,0,1,180,1920,8,1,Average,Typical,0,No_Fireplace,Typical,51,6120,-93.621502,42.032386,0,2007,137500
854,854,0,832,0,48,112,832,0,2,576,1929,5,1,Good,Typical,0,No_Fireplace,Typical,51,6120,-93.6224,42.031321,0,2007,132000
1367,959,408,884,0,0,0,459,0,1,560,1931,6,1,Above_Average,Typical,1,Good,Typical,52,6240,-93.622402,42.031483,0,2007,127500
986,986,0,960,0,0,128,960,0,1,180,1926,5,1,Above_Average,Typical,1,Good,Typical,60,6180,-93.6212119,42.0314873,0,2007,102000
2264,1100,1164,1100,0,0,152,1100,0,1,408,1918,8,2,Above_Average,Typical,0,No_Fireplace,Typical,47,7755,-93.6209132,42.0304477,0,2007,200000
1376,752,624,768,0,0,54,768,0,2,576,1920,7,1,Above_Average,Good,0,No_Fireplace,Typical,60,8850,-93.625435,42.026912,0,2007,165000
1396,698,698,698,0,0,0,698,0,1,384,1915,7,1,Above_Average,Typical,0,No_Fireplace,Typical,60,8730,-93.625284,42.027088,0,2007,153575
1344,672,672,672,0,0,0,336,0,2,456,1929,6,1,Good,Good,1,Good,Typical,0,5700,-93.6241649,42.0299664,0,2007,140000
1108,1108,0,637,0,0,0,637,0,1,280,1930,6,1,Good,Good,1,Good,Typical,57,7449,-93.628301,42.02543,0,2007,139400
1952,976,976,976,0,285,0,224,0,1,299,1950,8,1,Good,Good,2,Typical,Typical,60,9780,-93.629501,42.0227,0,2007,212300
2180,1138,1042,1138,0,0,0,763,0,2,720,1915,7,1,Above_Average,Typical,1,Good,Typical,60,10320,-93.6274918,42.0238856,0,2007,161000
1111,581,530,530,0,0,0,530,0,1,288,1920,6,1,Average,Fair,0,No_Fireplace,Typical,60,7200,-93.6263765,42.0238391,0,2007,101000
1196,1196,0,1196,0,0,0,999,0,2,440,1916,5,1,Below_Average,Typical,0,No_Fireplace,Typical,40,4800,-93.625297,42.023518,0,2007,109900
1382,854,0,720,528,237,0,360,0,2,660,1941,7,1,Average,Typical,0,No_Fireplace,Typical,0,12358,-93.622793,42.026723,0,2007,128500
1889,964,925,925,0,0,0,925,0,1,308,1910,9,1,Good,Typical,1,Good,Fair,60,10120,-93.622025,42.025893,0,2007,122000
3086,1636,971,1598,479,122,0,977,0,0,0,1946,12,3,Average,Excellent,1,Good,Typical,138,18030,-93.656124,42.033285,0,2007,200500
999,999,0,925,0,40,176,0,0,1,308,1963,6,1,Average,Typical,0,No_Fireplace,Typical,75,11235,-93.675549,42.033272,0,2007,130000
1452,1452,0,1420,0,92,0,635,30,2,572,1964,6,1,Average,Typical,1,Typical,Typical,75,11235,-93.675559,42.032426,0,2007,158450
1005,1005,0,1005,0,0,0,348,0,2,440,1964,5,1,Below_Average,Typical,0,No_Fireplace,Typical,62,14299,-93.672207,42.034453,0,2007,115400
1029,1029,0,1029,0,64,0,126,192,1,261,1961,5,1,Below_Average,Typical,0,No_Fireplace,Typical,61,7943,-93.669741,42.034429,0,2007,118500
1020,1020,0,980,0,0,0,190,50,2,528,1964,5,2,Average,Typical,1,Poor,Good,65,14149,-93.674417,42.033193,0,2007,165000
1040,1040,0,1040,0,0,90,30,442,1,264,1966,6,1,Average,Typical,0,No_Fireplace,Typical,0,11677,-93.67369,42.032385,0,2007,123000
894,894,0,894,0,0,0,340,0,1,384,1966,5,1,Average,Typical,0,No_Fireplace,Typical,99,7094,-93.676953,42.031533,0,2007,125000
868,868,0,768,0,138,0,20,0,2,576,1971,6,1,Average,Typical,0,No_Fireplace,Typical,70,8425,-93.678149,42.029562,0,2007,119900
897,897,0,876,0,0,0,420,89,1,264,1968,5,1,Average,Typical,0,No_Fireplace,Typical,86,8665,-93.675714,42.031215,0,2007,115000
943,943,0,943,0,132,0,300,323,2,528,1967,5,1,Average,Typical,0,No_Fireplace,Typical,0,8398,-93.677997,42.029679,0,2007,134500
912,912,0,912,0,204,0,261,0,1,315,1966,6,1,Average,Good,0,No_Fireplace,Typical,0,8169,-93.668544,42.034422,0,2007,129000
1375,1375,0,1240,0,0,0,332,0,1,323,1956,6,1,Average,Typical,1,Good,Typical,81,14175,-93.664037,42.032528,0,2007,187000
2654,1567,1087,671,0,128,570,404,356,2,638,1920,11,3,Average,Typical,1,Good,Typical,99,16779,-93.662239,42.034421,500,2007,158000
1416,1416,0,816,0,0,0,816,0,2,576,1918,7,2,Average,Good,0,No_Fireplace,Typical,0,25339,-93.660671,42.033557,0,2007,112000
1302,798,504,680,0,0,0,422,0,1,224,1940,6,1,Good,Good,2,Good,Typical,70,6960,-93.660691,42.032638,0,2007,165250
998,998,0,0,0,0,0,0,0,2,460,1945,5,1,Below_Average,Typical,0,No_Fireplace,Fair,0,9000,-93.659355,42.032699,0,2007,89500
1824,1824,0,1643,0,380,48,424,351,2,739,1971,5,2,Good,Good,2,Typical,Typical,0,115149,-93.676272,42.02868,0,2007,302000
2060,1164,896,1151,0,0,228,320,268,2,521,1988,8,2,Above_Average,Typical,1,Typical,Good,97,10029,-93.674582,42.024087,0,2007,211000
1242,1242,0,484,0,0,0,484,0,1,336,1946,4,1,Below_Average,Typical,0,No_Fireplace,Typical,84,17808,-93.671511,42.023021,0,2007,109900
2422,2422,0,1288,0,0,63,935,300,2,527,1954,6,3,Above_Average,Good,2,Good,Typical,102,12671,-93.66504,42.028424,0,2007,255000
2158,2158,0,1202,0,0,29,725,0,2,576,1950,7,2,Above_Average,Good,1,Good,Typical,84,12615,-93.663415,42.028236,0,2007,243000
943,943,0,0,0,0,0,0,0,1,308,1958,5,1,Below_Average,Good,0,No_Fireplace,Typical,0,11515,-93.663517,42.025001,0,2007,80000
1038,1038,0,1038,0,0,105,0,149,1,264,1984,5,2,Average,Typical,0,No_Fireplace,Good,39,3869,-93.6643138,42.0246868,0,2007,130000
1342,1342,0,1342,0,0,0,785,0,1,256,1951,7,1,Average,Typical,0,No_Fireplace,Typical,58,9280,-93.658545,42.023874,0,2007,125000
1480,1080,400,1080,0,0,0,0,0,1,253,1951,7,1,Average,Typical,1,Good,Typical,60,11100,-93.66057,42.023945,0,2007,136500
1340,1340,0,0,0,116,0,0,98,1,252,1957,7,1,Average,Typical,1,Good,Typical,60,9060,-93.658537,42.022824,0,2007,120000
1822,1105,717,1105,0,0,195,1105,0,2,515,1984,7,2,Above_Average,Good,1,Poor,Typical,104,23920,-93.693153,42.034453,0,2007,228500
2243,1122,1121,700,0,127,44,0,246,3,746,1990,8,2,Good,Good,1,Typical,Good,116,13474,-93.684102,42.033576,0,2007,225000
2127,912,1215,1104,0,72,192,422,0,3,833,1991,8,2,Good,Good,1,Typical,Good,103,13125,-93.683309,42.032467,0,2007,238000
1982,1175,807,807,0,0,84,386,340,2,575,1989,7,2,Good,Good,1,Typical,Good,82,11287,-93.683226,42.031566,0,2007,228500
1546,1546,0,1546,0,144,42,1526,204,3,796,2005,7,2,Good,Good,0,No_Fireplace,Good,75,11750,-93.688941,42.025726,0,2007,217000
1270,1270,0,1270,0,0,96,1270,0,2,524,2005,6,2,Good,Good,0,No_Fireplace,Good,64,7242,-93.689884,42.024635,0,2007,175900
1795,879,916,879,0,164,111,879,0,2,578,2005,7,2,Good,Good,0,No_Fireplace,Good,78,9316,-93.688917,42.024485,0,2007,191000
1314,1314,0,1314,0,0,22,1290,0,2,440,2006,6,2,Above_Average,Good,1,Good,Good,78,9317,-93.688931,42.023226,0,2007,176432
2062,1180,882,1157,0,60,55,92,128,2,454,1988,7,2,Good,Typical,1,Good,Good,0,14364,-93.685142,42.029694,0,2007,277000
2144,1444,700,1444,0,0,98,747,472,2,389,1958,7,2,Above_Average,Good,2,Typical,Good,0,159000,-93.682439,42.027956,500,2007,277000
1743,1743,0,966,0,646,0,0,0,2,529,1976,5,0,Very_Good,Good,2,Fair,Good,155,20064,-93.683612,42.024305,0,2007,279000
1022,1022,0,1022,0,0,0,472,0,2,747,1994,6,1,Average,Typical,0,No_Fireplace,Typical,0,14217,-93.691971,42.022228,0,2007,139500
1200,1200,0,1200,0,0,26,322,0,2,521,1995,6,2,Above_Average,Good,0,No_Fireplace,Good,105,11249,-93.688862,42.02121,0,2007,177500
1796,882,914,794,0,0,36,88,0,2,546,1998,7,2,Above_Average,Typical,0,No_Fireplace,Typical,0,9531,-93.690545,42.020912,0,2007,211000
990,990,0,990,0,256,0,570,0,1,384,1994,5,1,Average,Typical,0,No_Fireplace,Typical,60,8428,-93.692286,42.019032,0,2007,146000
1097,1097,0,1097,0,306,0,548,0,1,242,1996,6,1,Average,Typical,0,No_Fireplace,Typical,70,16561,-93.692696,42.019083,0,2007,147900
990,990,0,990,0,0,0,402,0,0,0,1994,5,1,Below_Average,Typical,0,No_Fireplace,Typical,60,8070,-93.692415,42.019028,0,2007,123600
1786,905,881,824,0,0,162,176,0,2,684,1997,7,2,Above_Average,Good,0,No_Fireplace,Typical,69,9337,-93.690633,42.018378,0,2007,204750
1873,988,885,988,0,202,123,646,0,2,597,1999,7,2,Good,Good,1,Typical,Good,47,10820,-93.688952,42.017907,0,2007,235500
1753,853,900,853,0,0,74,215,290,2,534,1998,7,2,Good,Typical,1,Fair,Good,43,12352,-93.68892,42.017826,0,2007,217000
1690,845,845,845,0,0,103,845,0,2,517,2001,7,2,Good,Good,0,No_Fireplace,Good,68,9543,-93.689344,42.016896,0,2007,190550
1842,985,857,985,0,193,96,144,144,2,486,2000,7,2,Good,Good,1,Typical,Good,0,8826,-93.689518,42.016829,0,2007,217500
1479,1479,0,1453,0,144,29,440,167,2,558,2003,7,2,Good,Good,0,No_Fireplace,Good,72,10665,-93.691469,42.016297,0,2007,226000
1025,1025,0,1015,0,127,0,513,113,2,370,1976,6,2,Average,Typical,1,Fair,Typical,59,8660,-93.686678,42.021386,0,2007,153500
1009,1009,0,995,0,0,0,240,51,2,576,1977,6,2,Average,Typical,1,Fair,Typical,72,9720,-93.6874333,42.0218643,0,2007,160000
907,907,0,876,0,0,0,399,0,1,308,1977,5,1,Average,Typical,0,No_Fireplace,Typical,39,16300,-93.684837,42.01972,0,2007,130000
879,879,0,864,0,0,80,102,0,2,440,1975,5,1,Average,Typical,0,No_Fireplace,Typical,75,9675,-93.684993,42.021163,0,2007,120000
